825, 372, 0, 196, 273
829, 424, 0, 330, 272
848, 631, 0, 858, 276
860, 753, 0, 1169, 278
1314, 387, 0, 522, 168
1126, 492, 0, 624, 198
1124, 548, 0, 730, 199
1772, 549, 0, 821, 127
1177, 819, 0, 1232, 204
1572, 843, 0, 1186, 154
1567, 784, 0, 1107, 151
1768, 827, 0, 1100, 124

