667, 1123, 0, 1127, 303
778, 1106, 0, 800, 303
886, 1091, 0, 468, 303
965, 1079, 0, 233, 305
828, 2120, 0, 838, 136
848, 1407, 0, 689, 226
867, 1797, 0, 732, 166
938, 2110, 0, 676, 133
587, 1656, 0, 1238, 197
606, 2043, 0, 1161, 152
615, 2236, 0, 1135, 136
623, 2435, 0, 1115, 123
