487, 1617, 0, 158, 295
648, 1556, 0, 688, 293
768, 1539, 0, 1050, 301
729, 1297, 0, 949, 226
424, 442, 0, 571, 99
559, 1219, 0, 585, 199
574, 752, 0, 729, 131
682, 781, 0, 896, 139
839, 1253, 0, 1211, 233
817, 1006, 0, 1136, 181
857, 601, 0, 1168, 130
779, 304, 0, 1051, 100
